track,h,search,queue,algo,domain,cov
ipc2014,ff1,lazy,FIFO,hd,hiking,20
ipc2014,ff1,lazy,FIFO,hd,visitall,0
ipc2014,ff1,lazy,FIFO,hd,ged,19
ipc2011,cg1,lazy,FIFO,hd,nomystery,5
ipc2011,cg1,lazy,FIFO,hd,tidybot,19
ipc2011,cg1,lazy,FIFO,hd,pegsol,20
ipc2011,cg1,lazy,FIFO,hd,visitall,3
ipc2011,cg1,lazy,FIFO,hd,transport,11
ipc2011,cg1,lazy,FIFO,hd,elevators,8
ipc2011,cg1,lazy,FIFO,hd,woodworking,1
ipc2011,cg1,lazy,FIFO,hd,barman,0
ipc2011,cg1,lazy,FIFO,hd,parcprinter,20
ipc2011,cg1,lazy,FIFO,hd,parking,12
ipc2011,cg1,lazy,FIFO,hd,floortile,0
ipc2011,cg1,lazy,FIFO,hd,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hd,sokoban,14
ipc2011,cg1,lazy,FIFO,hd,openstacks,20
ipc2011,cg1,lazy,FIFO,hd,nomystery,5
ipc2011,cg1,lazy,FIFO,hd,tidybot,19
ipc2011,cg1,lazy,FIFO,hd,pegsol,20
ipc2011,cg1,lazy,FIFO,hd,visitall,3
ipc2011,cg1,lazy,FIFO,hd,transport,11
ipc2011,cg1,lazy,FIFO,hd,elevators,8
ipc2011,cg1,lazy,FIFO,hd,woodworking,1
ipc2011,cg1,lazy,FIFO,hd,barman,0
ipc2011,cg1,lazy,FIFO,hd,parcprinter,20
ipc2011,cg1,lazy,FIFO,hd,parking,11
ipc2011,cg1,lazy,FIFO,hd,floortile,0
ipc2011,cg1,lazy,FIFO,hd,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hd,sokoban,15
ipc2011,cg1,lazy,FIFO,hd,openstacks,20
ipc2014,ff1,lazy,FIFO,hd,barman,0
ipc2014,ff1,lazy,FIFO,hd,citycar,0
ipc2014,ff1,lazy,FIFO,hd,parking,5
ipc2014,ff1,lazy,FIFO,hd,childsnack,4
ipc2014,ff1,lazy,FIFO,hd,floortile,2
ipc2014,ff1,lazy,FIFO,hd,tetris,5
ipc2014,ff1,lazy,FIFO,hd,cavediving,7
ipc2014,ff1,lazy,FIFO,hd,transport,0
ipc2014,ff1,lazy,FIFO,hd,thoughtful,8
ipc2014,ff1,lazy,FIFO,hd,maintenance,0
ipc2014,ff1,lazy,FIFO,hd,openstacks,20
ipc2014,ff1,lazy,FIFO,hd,hiking,20
ipc2014,ff1,lazy,FIFO,hd,visitall,0
ipc2014,ff1,lazy,FIFO,hd,ged,19
ipc2011,cg1,lazy,FIFO,h,nomystery,5
ipc2011,cg1,lazy,FIFO,h,tidybot,15
ipc2011,cg1,lazy,FIFO,h,pegsol,20
ipc2011,cg1,lazy,FIFO,h,visitall,3
ipc2011,cg1,lazy,FIFO,h,transport,8
ipc2011,cg1,lazy,FIFO,h,elevators,7
ipc2011,cg1,lazy,FIFO,h,woodworking,1
ipc2011,cg1,lazy,FIFO,h,barman,0
ipc2011,cg1,lazy,FIFO,h,parcprinter,20
ipc2011,cg1,lazy,FIFO,h,parking,11
ipc2011,cg1,lazy,FIFO,h,floortile,0
ipc2011,cg1,lazy,FIFO,h,scanalyzer,20
ipc2011,cg1,lazy,FIFO,h,sokoban,15
ipc2011,cg1,lazy,FIFO,h,openstacks,15
ipc2014,cg1,lazy,FIFO,h,barman,0
ipc2014,cg1,lazy,FIFO,h,citycar,4
ipc2014,cg1,lazy,FIFO,h,parking,2
ipc2014,cg1,lazy,FIFO,h,childsnack,0
ipc2014,cg1,lazy,FIFO,h,floortile,0
ipc2014,cg1,lazy,FIFO,h,tetris,16
ipc2014,cg1,lazy,FIFO,h,cavediving,7
ipc2014,cg1,lazy,FIFO,h,transport,3
ipc2014,cg1,lazy,FIFO,h,thoughtful,5
ipc2014,cg1,lazy,FIFO,h,maintenance,1
ipc2014,cg1,lazy,FIFO,h,openstacks,6
ipc2014,cg1,lazy,FIFO,h,hiking,15
ipc2014,cg1,lazy,FIFO,h,visitall,0
ipc2014,cg1,lazy,FIFO,h,ged,0
ipc2011,cg1,lazy,FIFO,h,nomystery,5
ipc2011,cg1,lazy,FIFO,h,tidybot,15
ipc2011,cg1,lazy,FIFO,h,pegsol,20
ipc2011,cg1,lazy,FIFO,h,visitall,3
ipc2011,cg1,lazy,FIFO,h,transport,8
ipc2011,cg1,lazy,FIFO,h,elevators,7
ipc2011,cg1,lazy,FIFO,h,woodworking,1
ipc2011,cg1,lazy,FIFO,h,barman,0
ipc2011,cg1,lazy,FIFO,h,parcprinter,20
ipc2011,cg1,lazy,FIFO,h,parking,11
ipc2011,cg1,lazy,FIFO,h,floortile,0
ipc2011,cg1,lazy,FIFO,h,scanalyzer,20
ipc2011,cg1,lazy,FIFO,h,sokoban,15
ipc2011,cg1,lazy,FIFO,h,openstacks,15
ipc2014,ff1,lazy,FIFO,h,barman,0
ipc2014,ff1,lazy,FIFO,h,citycar,0
ipc2014,ff1,lazy,FIFO,h,parking,2
ipc2014,ff1,lazy,FIFO,h,childsnack,0
ipc2014,ff1,lazy,FIFO,h,floortile,2
ipc2014,ff1,lazy,FIFO,h,tetris,2
ipc2014,ff1,lazy,FIFO,h,cavediving,7
ipc2014,ff1,lazy,FIFO,h,transport,0
ipc2014,ff1,lazy,FIFO,h,thoughtful,9
ipc2014,ff1,lazy,FIFO,h,maintenance,5
ipc2014,ff1,lazy,FIFO,h,openstacks,18
ipc2014,ff1,lazy,FIFO,h,hiking,20
ipc2014,ff1,lazy,FIFO,h,visitall,0
ipc2014,ff1,lazy,FIFO,h,ged,19
ipc2014,cg1,lazy,FIFO,h,barman,0
ipc2014,cg1,lazy,FIFO,h,citycar,4
ipc2014,cg1,lazy,FIFO,h,parking,3
ipc2014,cg1,lazy,FIFO,h,childsnack,0
ipc2014,cg1,lazy,FIFO,h,floortile,0
ipc2014,cg1,lazy,FIFO,h,tetris,16
ipc2014,cg1,lazy,FIFO,h,cavediving,7
ipc2014,cg1,lazy,FIFO,h,transport,3
ipc2014,cg1,lazy,FIFO,h,thoughtful,5
ipc2014,cg1,lazy,FIFO,h,maintenance,1
ipc2014,cg1,lazy,FIFO,h,openstacks,6
ipc2014,cg1,lazy,FIFO,h,hiking,15
ipc2014,cg1,lazy,FIFO,h,visitall,0
ipc2014,cg1,lazy,FIFO,h,ged,0
ipc2014,cg1,lazy,FIFO,h,barman,0
ipc2014,cg1,lazy,FIFO,h,citycar,4
ipc2014,cg1,lazy,FIFO,h,parking,3
ipc2014,cg1,lazy,FIFO,h,childsnack,0
ipc2014,cg1,lazy,FIFO,h,floortile,0
ipc2014,cg1,lazy,FIFO,h,tetris,16
ipc2014,cg1,lazy,FIFO,h,cavediving,7
ipc2014,cg1,lazy,FIFO,h,transport,3
ipc2014,cg1,lazy,FIFO,h,thoughtful,5
ipc2014,cg1,lazy,FIFO,h,maintenance,1
ipc2014,cg1,lazy,FIFO,h,openstacks,5
ipc2014,cg1,lazy,FIFO,h,hiking,15
ipc2014,cg1,lazy,FIFO,h,visitall,0
ipc2014,cg1,lazy,FIFO,h,ged,0
ipc2011,cg1,lazy,FIFO,h,nomystery,5
ipc2011,cg1,lazy,FIFO,h,tidybot,15
ipc2011,cg1,lazy,FIFO,h,pegsol,20
ipc2011,cg1,lazy,FIFO,h,visitall,3
ipc2011,cg1,lazy,FIFO,h,transport,9
ipc2011,cg1,lazy,FIFO,h,elevators,7
ipc2011,cg1,lazy,FIFO,h,woodworking,1
ipc2011,cg1,lazy,FIFO,h,barman,0
ipc2011,cg1,lazy,FIFO,h,parcprinter,20
ipc2011,cg1,lazy,FIFO,h,parking,12
ipc2011,cg1,lazy,FIFO,h,floortile,0
ipc2011,cg1,lazy,FIFO,h,scanalyzer,20
ipc2011,cg1,lazy,FIFO,h,sokoban,15
ipc2011,cg1,lazy,FIFO,h,openstacks,15
ipc2014,cg1,lazy,FIFO,h,barman,0
ipc2014,cg1,lazy,FIFO,h,citycar,4
ipc2014,cg1,lazy,FIFO,h,parking,0
ipc2014,cg1,lazy,FIFO,h,childsnack,0
ipc2014,cg1,lazy,FIFO,h,floortile,0
ipc2014,cg1,lazy,FIFO,h,tetris,16
ipc2014,cg1,lazy,FIFO,h,cavediving,7
ipc2014,cg1,lazy,FIFO,h,transport,3
ipc2014,cg1,lazy,FIFO,h,thoughtful,5
ipc2014,cg1,lazy,FIFO,h,maintenance,1
ipc2014,cg1,lazy,FIFO,h,openstacks,6
ipc2014,cg1,lazy,FIFO,h,hiking,15
ipc2014,cg1,lazy,FIFO,h,visitall,0
ipc2014,cg1,lazy,FIFO,h,ged,0
ipc2011,ff1,lazy,FIFO,h,nomystery,7
ipc2011,ff1,lazy,FIFO,h,tidybot,16
ipc2011,ff1,lazy,FIFO,h,pegsol,20
ipc2011,ff1,lazy,FIFO,h,visitall,3
ipc2011,ff1,lazy,FIFO,h,transport,0
ipc2011,ff1,lazy,FIFO,h,elevators,18
ipc2011,ff1,lazy,FIFO,h,woodworking,14
ipc2011,ff1,lazy,FIFO,h,barman,8
ipc2011,ff1,lazy,FIFO,h,parcprinter,20
ipc2011,ff1,lazy,FIFO,h,parking,8
ipc2011,ff1,lazy,FIFO,h,floortile,4
ipc2011,ff1,lazy,FIFO,h,scanalyzer,16
ipc2011,ff1,lazy,FIFO,h,sokoban,19
ipc2011,ff1,lazy,FIFO,h,openstacks,20
ipc2011,ff1,lazy,FIFO,h,nomystery,7
ipc2011,ff1,lazy,FIFO,h,tidybot,16
ipc2011,ff1,lazy,FIFO,h,pegsol,20
ipc2011,ff1,lazy,FIFO,h,visitall,3
ipc2011,ff1,lazy,FIFO,h,transport,0
ipc2011,ff1,lazy,FIFO,h,elevators,18
ipc2011,ff1,lazy,FIFO,h,woodworking,14
ipc2011,ff1,lazy,FIFO,h,barman,8
ipc2011,ff1,lazy,FIFO,h,parcprinter,20
ipc2011,ff1,lazy,FIFO,h,parking,7
ipc2011,ff1,lazy,FIFO,h,floortile,4
ipc2011,ff1,lazy,FIFO,h,scanalyzer,16
ipc2011,ff1,lazy,FIFO,h,sokoban,19
ipc2011,ff1,lazy,FIFO,h,openstacks,20
ipc2014,ff1,lazy,FIFO,h,barman,0
ipc2014,ff1,lazy,FIFO,h,citycar,0
ipc2014,ff1,lazy,FIFO,h,parking,2
ipc2014,ff1,lazy,FIFO,h,childsnack,0
ipc2014,ff1,lazy,FIFO,h,floortile,2
ipc2014,ff1,lazy,FIFO,h,tetris,3
ipc2014,ff1,lazy,FIFO,h,cavediving,7
ipc2014,ff1,lazy,FIFO,h,transport,0
ipc2014,ff1,lazy,FIFO,h,thoughtful,9
ipc2014,ff1,lazy,FIFO,h,maintenance,5
ipc2014,ff1,lazy,FIFO,h,openstacks,18
ipc2014,ff1,lazy,FIFO,h,hiking,20
ipc2014,ff1,lazy,FIFO,h,visitall,0
ipc2014,ff1,lazy,FIFO,h,ged,19
ipc2014,ff1,lazy,FIFO,h,barman,0
ipc2014,ff1,lazy,FIFO,h,citycar,0
ipc2014,ff1,lazy,FIFO,h,parking,2
ipc2014,ff1,lazy,FIFO,h,childsnack,0
ipc2014,ff1,lazy,FIFO,h,floortile,2
ipc2014,ff1,lazy,FIFO,h,tetris,2
ipc2014,ff1,lazy,FIFO,h,cavediving,7
ipc2014,ff1,lazy,FIFO,h,transport,0
ipc2014,ff1,lazy,FIFO,h,thoughtful,9
ipc2014,ff1,lazy,FIFO,h,maintenance,5
ipc2014,ff1,lazy,FIFO,h,openstacks,18
ipc2014,ff1,lazy,FIFO,h,hiking,20
ipc2014,ff1,lazy,FIFO,h,visitall,0
ipc2014,ff1,lazy,FIFO,h,ged,19
ipc2011,ff1,lazy,FIFO,h,nomystery,7
ipc2011,ff1,lazy,FIFO,h,tidybot,16
ipc2011,ff1,lazy,FIFO,h,pegsol,20
ipc2011,ff1,lazy,FIFO,h,visitall,3
ipc2011,ff1,lazy,FIFO,h,transport,0
ipc2011,ff1,lazy,FIFO,h,elevators,17
ipc2011,ff1,lazy,FIFO,h,woodworking,14
ipc2011,ff1,lazy,FIFO,h,barman,8
ipc2011,ff1,lazy,FIFO,h,parcprinter,20
ipc2011,ff1,lazy,FIFO,h,parking,7
ipc2011,ff1,lazy,FIFO,h,floortile,4
ipc2011,ff1,lazy,FIFO,h,scanalyzer,16
ipc2011,ff1,lazy,FIFO,h,sokoban,19
ipc2011,ff1,lazy,FIFO,h,openstacks,20
ipc2011,ff1,lazy,FIFO,h,nomystery,7
ipc2011,ff1,lazy,FIFO,h,tidybot,16
ipc2011,ff1,lazy,FIFO,h,pegsol,20
ipc2011,ff1,lazy,FIFO,h,visitall,3
ipc2011,ff1,lazy,FIFO,h,transport,0
ipc2011,ff1,lazy,FIFO,h,elevators,17
ipc2011,ff1,lazy,FIFO,h,woodworking,14
ipc2011,ff1,lazy,FIFO,h,barman,8
ipc2011,ff1,lazy,FIFO,h,parcprinter,20
ipc2011,ff1,lazy,FIFO,h,parking,8
ipc2011,ff1,lazy,FIFO,h,floortile,4
ipc2011,ff1,lazy,FIFO,h,scanalyzer,16
ipc2011,ff1,lazy,FIFO,h,sokoban,19
ipc2011,ff1,lazy,FIFO,h,openstacks,20
ipc2014,ff1,lazy,FIFO,h,barman,0
ipc2014,ff1,lazy,FIFO,h,citycar,0
ipc2014,ff1,lazy,FIFO,h,parking,2
ipc2014,ff1,lazy,FIFO,h,childsnack,0
ipc2014,ff1,lazy,FIFO,h,floortile,2
ipc2014,ff1,lazy,FIFO,h,tetris,1
ipc2014,ff1,lazy,FIFO,h,cavediving,7
ipc2014,ff1,lazy,FIFO,h,transport,0
ipc2014,ff1,lazy,FIFO,h,thoughtful,9
ipc2014,ff1,lazy,FIFO,h,maintenance,5
ipc2014,ff1,lazy,FIFO,h,openstacks,18
ipc2014,ff1,lazy,FIFO,h,hiking,20
ipc2014,ff1,lazy,FIFO,h,visitall,0
ipc2014,ff1,lazy,FIFO,h,ged,19
ipc2011,cg1,lazy,FIFO,h,nomystery,5
ipc2011,cg1,lazy,FIFO,h,tidybot,15
ipc2011,cg1,lazy,FIFO,h,pegsol,20
ipc2011,cg1,lazy,FIFO,h,visitall,3
ipc2011,cg1,lazy,FIFO,h,transport,9
ipc2011,cg1,lazy,FIFO,h,elevators,7
ipc2011,cg1,lazy,FIFO,h,woodworking,1
ipc2011,cg1,lazy,FIFO,h,barman,0
ipc2011,cg1,lazy,FIFO,h,parcprinter,20
ipc2011,cg1,lazy,FIFO,h,parking,12
ipc2011,cg1,lazy,FIFO,h,floortile,0
ipc2011,cg1,lazy,FIFO,h,scanalyzer,20
ipc2011,cg1,lazy,FIFO,h,sokoban,15
ipc2011,cg1,lazy,FIFO,h,openstacks,15
ipc2014,cg1,lazy,FIFO,hB,barman,0
ipc2014,cg1,lazy,FIFO,hB,citycar,1
ipc2014,cg1,lazy,FIFO,hB,parking,5
ipc2014,cg1,lazy,FIFO,hB,childsnack,0
ipc2014,cg1,lazy,FIFO,hB,floortile,0
ipc2014,cg1,lazy,FIFO,hB,tetris,18
ipc2014,cg1,lazy,FIFO,hB,cavediving,7
ipc2014,cg1,lazy,FIFO,hB,transport,6
ipc2014,cg1,lazy,FIFO,hB,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB,maintenance,0
ipc2014,cg1,lazy,FIFO,hB,openstacks,11
ipc2014,cg1,lazy,FIFO,hB,hiking,18
ipc2014,cg1,lazy,FIFO,hB,visitall,2
ipc2014,cg1,lazy,FIFO,hB,ged,8
ipc2011,ff1,lazy,FIFO,hB,nomystery,7
ipc2011,ff1,lazy,FIFO,hB,tidybot,16
ipc2011,ff1,lazy,FIFO,hB,pegsol,20
ipc2011,ff1,lazy,FIFO,hB,visitall,11
ipc2011,ff1,lazy,FIFO,hB,transport,0
ipc2011,ff1,lazy,FIFO,hB,elevators,19
ipc2011,ff1,lazy,FIFO,hB,woodworking,19
ipc2011,ff1,lazy,FIFO,hB,barman,17
ipc2011,ff1,lazy,FIFO,hB,parcprinter,16
ipc2011,ff1,lazy,FIFO,hB,parking,12
ipc2011,ff1,lazy,FIFO,hB,floortile,6
ipc2011,ff1,lazy,FIFO,hB,scanalyzer,20
ipc2011,ff1,lazy,FIFO,hB,sokoban,19
ipc2011,ff1,lazy,FIFO,hB,openstacks,20
ipc2011,ff1,lazy,FIFO,hB,nomystery,7
ipc2011,ff1,lazy,FIFO,hB,tidybot,19
ipc2011,ff1,lazy,FIFO,hB,pegsol,20
ipc2011,ff1,lazy,FIFO,hB,visitall,12
ipc2011,ff1,lazy,FIFO,hB,transport,0
ipc2011,ff1,lazy,FIFO,hB,elevators,17
ipc2011,ff1,lazy,FIFO,hB,woodworking,19
ipc2011,ff1,lazy,FIFO,hB,barman,18
ipc2011,ff1,lazy,FIFO,hB,parcprinter,19
ipc2011,ff1,lazy,FIFO,hB,parking,13
ipc2011,ff1,lazy,FIFO,hB,floortile,3
ipc2011,ff1,lazy,FIFO,hB,scanalyzer,18
ipc2011,ff1,lazy,FIFO,hB,sokoban,19
ipc2011,ff1,lazy,FIFO,hB,openstacks,20
ipc2011,cg1,lazy,FIFO,hB,nomystery,5
ipc2011,cg1,lazy,FIFO,hB,tidybot,17
ipc2011,cg1,lazy,FIFO,hB,pegsol,20
ipc2011,cg1,lazy,FIFO,hB,visitall,10
ipc2011,cg1,lazy,FIFO,hB,transport,12
ipc2011,cg1,lazy,FIFO,hB,elevators,14
ipc2011,cg1,lazy,FIFO,hB,woodworking,13
ipc2011,cg1,lazy,FIFO,hB,barman,0
ipc2011,cg1,lazy,FIFO,hB,parcprinter,18
ipc2011,cg1,lazy,FIFO,hB,parking,14
ipc2011,cg1,lazy,FIFO,hB,floortile,0
ipc2011,cg1,lazy,FIFO,hB,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB,sokoban,14
ipc2011,cg1,lazy,FIFO,hB,openstacks,17
ipc2011,ff1,lazy,FIFO,hB,nomystery,7
ipc2011,ff1,lazy,FIFO,hB,tidybot,16
ipc2011,ff1,lazy,FIFO,hB,pegsol,20
ipc2011,ff1,lazy,FIFO,hB,visitall,12
ipc2011,ff1,lazy,FIFO,hB,transport,0
ipc2011,ff1,lazy,FIFO,hB,elevators,18
ipc2011,ff1,lazy,FIFO,hB,woodworking,18
ipc2011,ff1,lazy,FIFO,hB,barman,17
ipc2011,ff1,lazy,FIFO,hB,parcprinter,19
ipc2011,ff1,lazy,FIFO,hB,parking,11
ipc2011,ff1,lazy,FIFO,hB,floortile,5
ipc2011,ff1,lazy,FIFO,hB,scanalyzer,18
ipc2011,ff1,lazy,FIFO,hB,sokoban,18
ipc2011,ff1,lazy,FIFO,hB,openstacks,20
ipc2011,cg1,lazy,FIFO,hB,nomystery,5
ipc2011,cg1,lazy,FIFO,hB,tidybot,17
ipc2011,cg1,lazy,FIFO,hB,pegsol,20
ipc2011,cg1,lazy,FIFO,hB,visitall,10
ipc2011,cg1,lazy,FIFO,hB,transport,12
ipc2011,cg1,lazy,FIFO,hB,elevators,14
ipc2011,cg1,lazy,FIFO,hB,woodworking,15
ipc2011,cg1,lazy,FIFO,hB,barman,0
ipc2011,cg1,lazy,FIFO,hB,parcprinter,19
ipc2011,cg1,lazy,FIFO,hB,parking,18
ipc2011,cg1,lazy,FIFO,hB,floortile,0
ipc2011,cg1,lazy,FIFO,hB,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB,sokoban,15
ipc2011,cg1,lazy,FIFO,hB,openstacks,17
ipc2014,ff1,lazy,FIFO,hB,barman,5
ipc2014,ff1,lazy,FIFO,hB,citycar,3
ipc2014,ff1,lazy,FIFO,hB,parking,1
ipc2014,ff1,lazy,FIFO,hB,childsnack,0
ipc2014,ff1,lazy,FIFO,hB,floortile,3
ipc2014,ff1,lazy,FIFO,hB,tetris,7
ipc2014,ff1,lazy,FIFO,hB,cavediving,7
ipc2014,ff1,lazy,FIFO,hB,transport,0
ipc2014,ff1,lazy,FIFO,hB,thoughtful,12
ipc2014,ff1,lazy,FIFO,hB,maintenance,6
ipc2014,ff1,lazy,FIFO,hB,openstacks,20
ipc2014,ff1,lazy,FIFO,hB,hiking,20
ipc2014,ff1,lazy,FIFO,hB,visitall,4
ipc2014,ff1,lazy,FIFO,hB,ged,8
ipc2014,cg1,lazy,FIFO,hB,barman,0
ipc2014,cg1,lazy,FIFO,hB,citycar,2
ipc2014,cg1,lazy,FIFO,hB,parking,6
ipc2014,cg1,lazy,FIFO,hB,childsnack,0
ipc2014,cg1,lazy,FIFO,hB,floortile,0
ipc2014,cg1,lazy,FIFO,hB,tetris,18
ipc2014,cg1,lazy,FIFO,hB,cavediving,7
ipc2014,cg1,lazy,FIFO,hB,transport,6
ipc2014,cg1,lazy,FIFO,hB,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB,maintenance,1
ipc2014,cg1,lazy,FIFO,hB,openstacks,12
ipc2014,cg1,lazy,FIFO,hB,hiking,19
ipc2014,cg1,lazy,FIFO,hB,visitall,2
ipc2014,cg1,lazy,FIFO,hB,ged,7
ipc2011,cg1,lazy,FIFO,hB,nomystery,6
ipc2011,cg1,lazy,FIFO,hB,tidybot,18
ipc2011,cg1,lazy,FIFO,hB,pegsol,20
ipc2011,cg1,lazy,FIFO,hB,visitall,10
ipc2011,cg1,lazy,FIFO,hB,transport,12
ipc2011,cg1,lazy,FIFO,hB,elevators,14
ipc2011,cg1,lazy,FIFO,hB,woodworking,14
ipc2011,cg1,lazy,FIFO,hB,barman,0
ipc2011,cg1,lazy,FIFO,hB,parcprinter,20
ipc2011,cg1,lazy,FIFO,hB,parking,17
ipc2011,cg1,lazy,FIFO,hB,floortile,0
ipc2011,cg1,lazy,FIFO,hB,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB,sokoban,14
ipc2011,cg1,lazy,FIFO,hB,openstacks,18
ipc2014,ff1,lazy,FIFO,hB,barman,6
ipc2014,ff1,lazy,FIFO,hB,citycar,2
ipc2014,ff1,lazy,FIFO,hB,parking,1
ipc2014,ff1,lazy,FIFO,hB,childsnack,0
ipc2014,ff1,lazy,FIFO,hB,floortile,2
ipc2014,ff1,lazy,FIFO,hB,tetris,7
ipc2014,ff1,lazy,FIFO,hB,cavediving,7
ipc2014,ff1,lazy,FIFO,hB,transport,0
ipc2014,ff1,lazy,FIFO,hB,thoughtful,12
ipc2014,ff1,lazy,FIFO,hB,maintenance,3
ipc2014,ff1,lazy,FIFO,hB,openstacks,19
ipc2014,ff1,lazy,FIFO,hB,hiking,20
ipc2014,ff1,lazy,FIFO,hB,visitall,4
ipc2014,ff1,lazy,FIFO,hB,ged,6
ipc2014,ff1,lazy,FIFO,hB,barman,6
ipc2014,ff1,lazy,FIFO,hB,citycar,3
ipc2014,ff1,lazy,FIFO,hB,parking,5
ipc2014,ff1,lazy,FIFO,hB,childsnack,0
ipc2014,ff1,lazy,FIFO,hB,floortile,2
ipc2014,ff1,lazy,FIFO,hB,tetris,6
ipc2014,ff1,lazy,FIFO,hB,cavediving,7
ipc2014,ff1,lazy,FIFO,hB,transport,0
ipc2014,ff1,lazy,FIFO,hB,thoughtful,10
ipc2014,ff1,lazy,FIFO,hB,maintenance,3
ipc2014,ff1,lazy,FIFO,hB,openstacks,19
ipc2014,ff1,lazy,FIFO,hB,hiking,20
ipc2014,ff1,lazy,FIFO,hB,visitall,4
ipc2014,ff1,lazy,FIFO,hB,ged,9
ipc2014,ff1,lazy,FIFO,hB,barman,6
ipc2014,ff1,lazy,FIFO,hB,citycar,2
ipc2014,ff1,lazy,FIFO,hB,parking,2
ipc2014,ff1,lazy,FIFO,hB,childsnack,0
ipc2014,ff1,lazy,FIFO,hB,floortile,2
ipc2014,ff1,lazy,FIFO,hB,tetris,8
ipc2014,ff1,lazy,FIFO,hB,cavediving,7
ipc2014,ff1,lazy,FIFO,hB,transport,0
ipc2014,ff1,lazy,FIFO,hB,thoughtful,11
ipc2014,ff1,lazy,FIFO,hB,maintenance,5
ipc2014,ff1,lazy,FIFO,hB,openstacks,19
ipc2014,ff1,lazy,FIFO,hB,hiking,20
ipc2014,ff1,lazy,FIFO,hB,visitall,3
ipc2014,ff1,lazy,FIFO,hB,ged,7
ipc2014,cg1,lazy,FIFO,hB,barman,0
ipc2014,cg1,lazy,FIFO,hB,citycar,2
ipc2014,cg1,lazy,FIFO,hB,parking,5
ipc2014,cg1,lazy,FIFO,hB,childsnack,0
ipc2014,cg1,lazy,FIFO,hB,floortile,0
ipc2014,cg1,lazy,FIFO,hB,tetris,17
ipc2014,cg1,lazy,FIFO,hB,cavediving,7
ipc2014,cg1,lazy,FIFO,hB,transport,6
ipc2014,cg1,lazy,FIFO,hB,thoughtful,5
ipc2014,cg1,lazy,FIFO,hB,maintenance,1
ipc2014,cg1,lazy,FIFO,hB,openstacks,11
ipc2014,cg1,lazy,FIFO,hB,hiking,20
ipc2014,cg1,lazy,FIFO,hB,visitall,2
ipc2014,cg1,lazy,FIFO,hB,ged,9
ipc2011,ff1,lazy,FIFO,hB,nomystery,5
ipc2011,ff1,lazy,FIFO,hB,tidybot,18
ipc2011,ff1,lazy,FIFO,hB,pegsol,20
ipc2011,ff1,lazy,FIFO,hB,visitall,11
ipc2011,ff1,lazy,FIFO,hB,transport,0
ipc2011,ff1,lazy,FIFO,hB,elevators,18
ipc2011,ff1,lazy,FIFO,hB,woodworking,19
ipc2011,ff1,lazy,FIFO,hB,barman,19
ipc2011,ff1,lazy,FIFO,hB,parcprinter,20
ipc2011,ff1,lazy,FIFO,hB,parking,13
ipc2011,ff1,lazy,FIFO,hB,floortile,4
ipc2011,ff1,lazy,FIFO,hB,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hB,sokoban,18
ipc2011,ff1,lazy,FIFO,hB,openstacks,20
ipc2011,cg1,lazy,FIFO,hB,nomystery,5
ipc2011,cg1,lazy,FIFO,hB,tidybot,17
ipc2011,cg1,lazy,FIFO,hB,pegsol,20
ipc2011,cg1,lazy,FIFO,hB,visitall,10
ipc2011,cg1,lazy,FIFO,hB,transport,11
ipc2011,cg1,lazy,FIFO,hB,elevators,14
ipc2011,cg1,lazy,FIFO,hB,woodworking,14
ipc2011,cg1,lazy,FIFO,hB,barman,0
ipc2011,cg1,lazy,FIFO,hB,parcprinter,19
ipc2011,cg1,lazy,FIFO,hB,parking,17
ipc2011,cg1,lazy,FIFO,hB,floortile,1
ipc2011,cg1,lazy,FIFO,hB,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hB,sokoban,16
ipc2011,cg1,lazy,FIFO,hB,openstacks,16
ipc2014,cg1,lazy,FIFO,hB,barman,0
ipc2014,cg1,lazy,FIFO,hB,citycar,3
ipc2014,cg1,lazy,FIFO,hB,parking,7
ipc2014,cg1,lazy,FIFO,hB,childsnack,0
ipc2014,cg1,lazy,FIFO,hB,floortile,0
ipc2014,cg1,lazy,FIFO,hB,tetris,18
ipc2014,cg1,lazy,FIFO,hB,cavediving,7
ipc2014,cg1,lazy,FIFO,hB,transport,6
ipc2014,cg1,lazy,FIFO,hB,thoughtful,6
ipc2014,cg1,lazy,FIFO,hB,maintenance,1
ipc2014,cg1,lazy,FIFO,hB,openstacks,11
ipc2014,cg1,lazy,FIFO,hB,hiking,16
ipc2014,cg1,lazy,FIFO,hB,visitall,2
ipc2014,cg1,lazy,FIFO,hB,ged,7
ipc2014,ff1,lazy,FIFO,hb,barman,0
ipc2014,ff1,lazy,FIFO,hb,citycar,0
ipc2014,ff1,lazy,FIFO,hb,parking,2
ipc2014,ff1,lazy,FIFO,hb,childsnack,0
ipc2014,ff1,lazy,FIFO,hb,floortile,2
ipc2014,ff1,lazy,FIFO,hb,tetris,10
ipc2014,ff1,lazy,FIFO,hb,cavediving,7
ipc2014,ff1,lazy,FIFO,hb,transport,0
